id,title,description,publishedAt,tags,categoryId,defaultLanguage,defaultAudioLanguage,thumbnail_default,thumbnail_high,duration,viewCount,likeCount,commentCount,privacyStatus,channel_id,channel_title,channel_description,channel_country,channel_thumbnail,channel_subscriberCount,channel_videoCount
mG2Pm3mSVcI,Grammarly | Work Efficiently From Anywhere,,2021-04-20T19:50:04Z,,27,en,en,https://i.ytimg.com/vi/mG2Pm3mSVcI/default.jpg,https://i.ytimg.com/vi/mG2Pm3mSVcI/hqdefault.jpg,PT31S,8778927,35,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
f1aMNoocHug,Share Your Voice | Find the Words | Grammarly,,2020-08-04T21:14:08Z,,27,en,en,https://i.ytimg.com/vi/f1aMNoocHug/default.jpg,https://i.ytimg.com/vi/f1aMNoocHug/hqdefault.jpg,PT1M1S,3758664,231,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
8S4ey7WAns8,Lead and Connect | Find the Words | Grammarly,,2020-08-04T21:14:14Z,,27,en,en,https://i.ytimg.com/vi/8S4ey7WAns8/default.jpg,https://i.ytimg.com/vi/8S4ey7WAns8/hqdefault.jpg,PT1M1S,6259893,455,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
TXXj22jJU9Y,Bring Ideas to Life | Find the Words | Grammarly,,2020-08-04T21:13:51Z,,27,en,en,https://i.ytimg.com/vi/TXXj22jJU9Y/default.jpg,https://i.ytimg.com/vi/TXXj22jJU9Y/hqdefault.jpg,PT1M1S,11147279,277,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
cjBPnIXK60U,"Better Communication, Better Connection | Grammarly",See how Grammarly can make your writing great by helping you find the perfect words to communicate and connect. Learn more about Grammarly: https://bit.ly/2GXgqFI #HelpingYouConnect,2019-10-28T18:09:16Z,,27,en,en,https://i.ytimg.com/vi/cjBPnIXK60U/default.jpg,https://i.ytimg.com/vi/cjBPnIXK60U/hqdefault.jpg,PT1M1S,505648860,11683,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
Ae_VXGTGR10,Brightening Connections | Grammarly,"Zach and Kiera are working together for the first time on an important project. 

Learn more about Grammarly: https://bit.ly/2HgeyIt #HelpingYouConnect

Zach and Kiera are working together on a project, but their communication styles are totally different. Watch them refine their own writing styles, learn how to share ideas with each other, and create a finished product both of them love.",2019-10-09T18:22:44Z,,27,en,en,https://i.ytimg.com/vi/Ae_VXGTGR10/default.jpg,https://i.ytimg.com/vi/Ae_VXGTGR10/hqdefault.jpg,PT1M13S,20433033,326,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
Vsw1SU3WKDk,Closing the Distance | Grammarly,"Tyler is trying to build a better relationship with his boss, Anita. 

Learn more about Grammarly: https://bit.ly/30jK4wn #HelpingYouConnect

Tyler wants to impress his boss, Anita—and he has an important email to do it. Watch him find the right words to explain the elevator incident, detail his work proposal, and ultimately, bring them closer together.",2019-10-09T18:17:10Z,,27,en,en,https://i.ytimg.com/vi/Vsw1SU3WKDk/default.jpg,https://i.ytimg.com/vi/Vsw1SU3WKDk/hqdefault.jpg,PT1M11S,154010641,5465,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
_yj-hjzql3I,How Does Grammarly Work?,"You need a writing app that learns. When you use Grammarly, our artificial intelligence analyzes each sentence and provides feedback on structure, style, and so much more! Learn how Grammarly can help you: https://bit.ly/2EANXos",2019-02-27T18:37:12Z,,27,en,en,https://i.ytimg.com/vi/_yj-hjzql3I/default.jpg,https://i.ytimg.com/vi/_yj-hjzql3I/hqdefault.jpg,PT54S,26690630,600,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
2J9p3I3Mdag,What Are You Writing Today?,You’re writing more than ever before. But your writing isn’t just copious—it’s important. Learn how Grammarly can help you: https://bit.ly/2I9aRab,2019-02-11T17:44:40Z,,27,en,en,https://i.ytimg.com/vi/2J9p3I3Mdag/default.jpg,https://i.ytimg.com/vi/2J9p3I3Mdag/hqdefault.jpg,PT1M10S,3122664,274,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
zADj0k0waFY,How Compelling Is Your Writing?,You want to write great things. But you also know that great writing goes beyond grammar and spelling. Learn how Grammarly can help you: https://bit.ly/2GH4qZP,2019-02-11T17:40:50Z,,27,en,en,https://i.ytimg.com/vi/zADj0k0waFY/default.jpg,https://i.ytimg.com/vi/zADj0k0waFY/hqdefault.jpg,PT58S,830311892,5398,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
ls4JY6kD5bA,Write the Future with Grammarly,See how real users write a better future. Learn more about Grammarly here: https://bit.ly/2R3AFV2,2018-11-20T05:58:01Z,,27,en,en,https://i.ytimg.com/vi/ls4JY6kD5bA/default.jpg,https://i.ytimg.com/vi/ls4JY6kD5bA/hqdefault.jpg,PT36S,12720668,73,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
YUh2Rs3DbLE,Words to Travel the World | Grammarly,"Meet Welmis Gutierrez: a world traveler, a recent college grad, a writer, a filmmaker, and a Grammarly user. Learn more about Grammarly: https://bit.ly/2RIWFpb",2018-11-20T00:49:21Z,,27,en,en,https://i.ytimg.com/vi/YUh2Rs3DbLE/default.jpg,https://i.ytimg.com/vi/YUh2Rs3DbLE/hqdefault.jpg,PT36S,14237375,46,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
8az8VgxYByk,Engineering a Better Future for Girls | Grammarly,"Meet Nikole Collins-Puri: a CEO, a trail-blazer, a social justice advocate, and a Grammarly user. Learn more about Grammarly: https://bit.ly/2RVUkX7",2018-11-19T18:23:44Z,,27,en,en,https://i.ytimg.com/vi/8az8VgxYByk/default.jpg,https://i.ytimg.com/vi/8az8VgxYByk/hqdefault.jpg,PT31S,9464896,30,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
Vc_g5SIPE2E,Engineering a Better Future for Girls | Grammarly,"Meet Nikole Collins-Puri: a CEO, a trail-blazer, a social justice advocate, and a Grammarly user. Learn more about Grammarly: https://bit.ly/2DI3uUi",2018-11-19T18:23:52Z,,27,en,en,https://i.ytimg.com/vi/Vc_g5SIPE2E/default.jpg,https://i.ytimg.com/vi/Vc_g5SIPE2E/hqdefault.jpg,PT1M49S,5762756,336,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
TNwK6nLtz94,Engineering a Better Future for Girls | Grammarly,"Meet Nikole Collins-Puri: a CEO, a trail-blazer, a social justice advocate, and a Grammarly user. Learn more about Grammarly: https://bit.ly/2FoUKUA",2018-11-19T18:23:26Z,,27,en,en,https://i.ytimg.com/vi/TNwK6nLtz94/default.jpg,https://i.ytimg.com/vi/TNwK6nLtz94/hqdefault.jpg,PT16S,10894892,38,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
hpx6MvZiEzY,Sharing the Joy of Sushi | Grammarly,"Meet Kaz Matsune: a sushi chef, a teacher, an author, and a Grammarly user.",2018-11-16T21:53:07Z,,27,en,en,https://i.ytimg.com/vi/hpx6MvZiEzY/default.jpg,https://i.ytimg.com/vi/hpx6MvZiEzY/hqdefault.jpg,PT36S,18206658,201,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
DOJ_K5FZsic,Words to Travel the World - Grammarly,"Meet Welmis Gutierrez: a world traveler, a recent college grad, a writer, a filmmaker, and a Grammarly user. Learn more about Grammarly: https://bit.ly/2RIWFpb",2018-11-16T21:53:21Z,,27,en,en,https://i.ytimg.com/vi/DOJ_K5FZsic/default.jpg,https://i.ytimg.com/vi/DOJ_K5FZsic/hqdefault.jpg,PT36S,16329690,57,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
3stLn29pRjQ,Translating Fashion into Story - Grammarly,"Meet Stephan Rabimov: writer, fashion journalist, professor, and Grammarly user. Learn more about Grammarly: https://bit.ly/2Tcbfq6",2018-11-16T21:52:14Z,,27,en,en,https://i.ytimg.com/vi/3stLn29pRjQ/default.jpg,https://i.ytimg.com/vi/3stLn29pRjQ/hqdefault.jpg,PT36S,1793657,24,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
V7dhnKaGeUg,Write the Future with Grammarly,See how real users improve their communication with Grammarly. Learn more about Grammarly here: https://bit.ly/2Q5C3JM,2018-11-16T21:52:01Z,,27,en,en,https://i.ytimg.com/vi/V7dhnKaGeUg/default.jpg,https://i.ytimg.com/vi/V7dhnKaGeUg/hqdefault.jpg,PT37S,43532534,75,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
XwuGsuEKYv8,Writing Inspiration | Grammarly,,2018-11-16T21:14:18Z,,27,en,en,https://i.ytimg.com/vi/XwuGsuEKYv8/default.jpg,https://i.ytimg.com/vi/XwuGsuEKYv8/hqdefault.jpg,PT36S,1299302,47,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
s3V7BJ9iioM,Translating Fashion into Story | Grammarly,"Meet Stephan Rabimov: a writer, a fashion journalist, a professor, and a Grammarly user. Learn more about Grammarly: https://bit.ly/2Dm6DYZ",2018-11-13T19:40:29Z,,27,en,en,https://i.ytimg.com/vi/s3V7BJ9iioM/default.jpg,https://i.ytimg.com/vi/s3V7BJ9iioM/hqdefault.jpg,PT16S,6522906,26,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
2Jk0qttQjzw,Translating Fashion into Story | Grammarly,"Meet Stephan Rabimov: a writer, a fashion journalist, a professor, and a Grammarly user. Learn more about Grammarly: https://bit.ly/2T4Ao5X",2018-11-13T19:37:25Z,,27,en,en,https://i.ytimg.com/vi/2Jk0qttQjzw/default.jpg,https://i.ytimg.com/vi/2Jk0qttQjzw/hqdefault.jpg,PT31S,9234767,21,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
SnK32dvYir0,Translating Fashion into Story | Grammarly,"Meet Stephan Rabimov: a writer, a fashion journalist, a professor, and a Grammarly user. Learn more about Grammarly: https://bit.ly/2QFIGQ2",2018-11-13T19:32:08Z,,27,en,en,https://i.ytimg.com/vi/SnK32dvYir0/default.jpg,https://i.ytimg.com/vi/SnK32dvYir0/hqdefault.jpg,PT1M20S,4651605,112,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
WcEQI7X-GJ4,Sharing the Joy of Sushi | Grammarly,"Meet Kaz Matsune: a sushi chef, a teacher, an author, and a Grammarly user. Learn more about Grammarly: https://bit.ly/2yUDm4u",2018-11-02T23:56:57Z,,27,en,en,https://i.ytimg.com/vi/WcEQI7X-GJ4/default.jpg,https://i.ytimg.com/vi/WcEQI7X-GJ4/hqdefault.jpg,PT1M53S,30501773,810,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
Y_pgw-W1A2k,Sharing the Joy of Sushi | Grammarly,"Meet Kaz Matsune: a sushi chef, a teacher, an author, and a Grammarly user. Learn more about Grammarly: https://bit.ly/2yUDm4u",2018-11-02T23:57:01Z,,27,en,en,https://i.ytimg.com/vi/Y_pgw-W1A2k/default.jpg,https://i.ytimg.com/vi/Y_pgw-W1A2k/hqdefault.jpg,PT31S,14293328,47,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
rS4mQPNAOdk,Sharing the Joy of Sushi | Grammarly,"Meet Kaz Matsune: a sushi chef, a teacher, an author, and a Grammarly user. Learn more about Grammarly: https://bit.ly/2yUDm4u",2018-11-02T23:56:39Z,,27,en,en,https://i.ytimg.com/vi/rS4mQPNAOdk/default.jpg,https://i.ytimg.com/vi/rS4mQPNAOdk/hqdefault.jpg,PT16S,7327307,38,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
sl7wymmT2Hk,Increase Team Productivity | Grammarly Business,,2018-10-23T19:21:33Z,,27,en,en,https://i.ytimg.com/vi/sl7wymmT2Hk/default.jpg,https://i.ytimg.com/vi/sl7wymmT2Hk/hqdefault.jpg,PT23S,57908578,64,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
E6CsB386MZ4,Effective Team Communication | Grammarly Business,,2018-10-23T19:15:53Z,,27,en,en,https://i.ytimg.com/vi/E6CsB386MZ4/default.jpg,https://i.ytimg.com/vi/E6CsB386MZ4/hqdefault.jpg,PT25S,22128074,48,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
EJHwqVwhYxg,Save Time And Money | Grammarly,,2018-10-23T19:13:04Z,,27,en,en,https://i.ytimg.com/vi/EJHwqVwhYxg/default.jpg,https://i.ytimg.com/vi/EJHwqVwhYxg/hqdefault.jpg,PT23S,43493194,61,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
4PPobRKUj9A,Words to Travel the World | Grammarly,"Meet Welmis Gutierrez: a world traveler, a recent college grad, a writer, a filmmaker, and a Grammarly user. Learn more about Grammarly: https://bit.ly/2Od0a9g",2018-10-10T13:15:21Z,,27,en,en,https://i.ytimg.com/vi/4PPobRKUj9A/default.jpg,https://i.ytimg.com/vi/4PPobRKUj9A/hqdefault.jpg,PT1M40S,7676954,1196,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
